제목,저자,생년,몰년,활동연도,公車類,書簡類,序跋類,詩類,哀祭類,雜著類,傳記類
復菴集,曺垣淳,1850,1903,1876,0,56.73076923,8.173076923,25.96153846,4.326923077,2.403846154,2.403846154
警堂遺稿,魯一相,1842,1911,1876,0,14.62264151,5.660377358,64.62264151,1.886792453,9.905660377,3.301886792
白經野堂遺稿,白鳳洙,1841,1911,1876,0,6.907894737,1.315789474,86.18421053,0,4.276315789,1.315789474
兼山集,金成烈,1846,1906,1876,0,3.867403315,2.762430939,86.74033149,0.552486188,3.867403315,2.209944751
愼菴遺稿,具赫謨,1859,1895,1877,0,5.813953488,5.03875969,84.49612403,0,4.651162791,0
老柏軒先生文集,鄭載圭,1843,1911,1877,0,44.695543,6.716886378,28.87633396,2.824858757,5.712492153,11.17388575
山石集,金顯玉,1844,1910,1877,0,12.24489796,11.56462585,67.00680272,3.06122449,4.421768707,1.700680272
訥窩遺稿,尹滋鉉,1845,1909,1877,0,44.88778055,10.47381546,19.20199501,5.985037406,10.72319202,8.728179551
敬勝齋集,柳鐘源,1838,1916,1877,0,35.43859649,1.754385965,57.19298246,2.456140351,1.754385965,1.403508772
湖隱遺稿,柳元軾,1852,1903,1877,0,19.84126984,3.968253968,69.04761905,7.142857143,0,0
日新齋集,鄭義林,1845,1910,1877,0,45.13481829,5.978898007,20.3985932,4.68933177,10.78546307,13.01289566
拙軒遺稿,李鍾鳳,1836,1918,1877,0,3.5982009,1.499250375,89.35532234,0.59970015,4.647676162,0.299850075
東湄遺稿,辛東泳,1849,1906,1877,0,0.273972603,1.095890411,96.71232877,0.273972603,1.095890411,0.547945205
正齋遺稿,金宗宇,1854,1900,1877,0,4.21686747,1.204819277,94.57831325,0,0,0
海史集,車錫祜,1846,1911,1878,0,5.464480874,8.196721311,70.76502732,3.005464481,6.830601093,5.737704918
僑齋集,李萬相,1857,1899,1878,0,23.94957983,2.100840336,64.70588235,4.621848739,4.621848739,0
敬齋遺稿,金相孝,1847,1909,1878,0,6.557377049,0,93.44262295,0,0,0
晦磵文集,趙篤祜,1843,1914,1878,0,26.9005848,7.01754386,47.95321637,14.03508772,3.50877193,0.584795322
白雲亭文集,李華祥,1842,1915,1878,0,17.80821918,10.2739726,59.5890411,4.109589041,4.109589041,4.109589041
琴愚集,具然雨(祥峻),1843,1914,1878,0,26.12612613,1.801801802,68.46846847,3.603603604,0,0
守可齋遺稿,卞孝錫,1851,1906,1878,0,16.23376623,0.649350649,78.57142857,1.298701299,3.246753247,0
小峰集,李根萬,1839,1917,1878,0,9.090909091,4.132231405,67.76859504,4.132231405,7.438016529,7.438016529
雲養集,金允植,1835,1922,1878,0,11.96172249,20.33492823,32.53588517,9.090909091,21.29186603,4.784688995
思竹集,朴瑾郁,1839,1917,1878,0,3.144654088,0,83.64779874,12.57861635,0.628930818,0
暘谷集,安泰國,1843,1913,1878,0,0,0,75.67567568,24.32432432,0,0
難窩遺稿,吳繼洙,1843,1915,1879,0,11.21898598,8.737864078,59.87055016,0,8.522114347,11.65048544
竹潭集,金永祚,1842,1917,1879,0,6.198347107,3.719008264,83.05785124,2.892561983,1.652892562,2.479338843
東亭遺稿,李炳鎬(正鎬),1851,1908,1879,0,63.31360947,2.958579882,18.93491124,4.733727811,4.733727811,5.325443787
白愚齋文集,李時然,1841,1918,1879,0,0.784313725,3.921568627,93.7254902,0,0.784313725,0.784313725
竹菴集,金廷燮,1842,1916,1879,0,0,0.657894737,98.02631579,0.657894737,0,0.657894737
南川集,李道?,1843,1916,1879,0,27.58007117,7.473309609,55.16014235,1.957295374,4.804270463,3.024911032
?窩遺稿,李圭彩,1845,1914,1879,0,2.5,10,82.5,1.875,3.125,0
錦溪集,李根元(世元),1840,1918,1879,0,35.55240793,1.274787535,48.72521246,4.249291785,3.966005666,6.232294618
洛陰遺稿,金箕瑛,1864,1896,1880,0,3.401360544,1.360544218,92.29024943,1.814058957,1.133786848,0
慕隱遺稿,鄭東植,1850,1910,1880,0,0,0.282485876,95.76271186,0,0,3.95480226
鈍菴遺稿,宋炳奎,1863,1898,1880,0,64.88095238,0,31.54761905,2.976190476,0.595238095,0
復菴私集,李?,1850,1911,1880,0,12.15686275,0.196078431,87.64705882,0,0,0
東厓集,趙善秀,1846,1914,1880,0,8.810572687,1.321585903,71.8061674,5.286343612,2.202643172,10.57268722
息軒集,崔憲植,1846,1915,1880,0,49.58677686,9.917355372,24.79338843,7.438016529,3.305785124,4.958677686
晦山先生文集,周尙洪(相洪),1854,1906,1880,0,24.06015038,2.255639098,66.16541353,3.759398496,3.759398496,0
印東遺集,徐裕錫,1851,1909,1880,0,4.761904762,5.714285714,77.14285714,10.47619048,0.952380952,0.952380952
一軒遺稿,金台漢,1847,1913,1880,0,11.76470588,7.843137255,66.99346405,4.248366013,6.535947712,2.614379085
遠齋遺稿,朴重栢,1851,1909,1880,0,19.30693069,4.95049505,64.35643564,6.930693069,1.98019802,2.475247525
日峰遺稿,李敎文,1846,1914,1880,0,11.0619469,2.433628319,81.85840708,1.548672566,2.212389381,0.884955752
山樵集,李錫永,1851,1909,1880,0,29.7752809,3.93258427,57.86516854,2.247191011,4.494382022,1.685393258
道陽集,申泰龍,1862,1898,1880,0,12.99435028,4.519774011,76.27118644,0,6.214689266,0
潁坡遺稿,李錫永,1851,1909,1880,0,5.698005698,0.284900285,87.46438746,4.843304843,1.709401709,0
艮齋私稿續編,田愚,1841,1922,1881,0,68.68327402,12.74021352,6.903914591,1.28113879,5.978647687,4.412811388
艮齋私稿,田愚,1841,1922,1881,0,23.87387387,20.72072072,23.1981982,7.207207207,20.04504505,4.954954955
松沙先生文集,奇宇萬,1846,1916,1881,0,26.6439523,13.9693356,8.245315162,1.499148211,14.92333901,34.71890971
松沙先生文集續,奇宇萬,1846,1916,1881,0,9.900990099,10.89108911,16.83168317,0,26.73267327,35.64356436
鶴山文集,柳膺睦,1841,1921,1881,0,13.4502924,4.093567251,66.47173489,4.678362573,6.822612086,4.483430799
大溪先生文集,李承熙,1847,1916,1881,0,46.76363636,3.854545455,35.56363636,6.109090909,3.054545455,4.654545455
大溪先生文集續,李承熙,1847,1916,1881,0,59.42028986,19.56521739,5.797101449,0.724637681,10.86956522,3.623188406
恒窩集,金聲鐸,1843,1920,1881,0,15.80756014,4.467353952,74.57044674,1.718213058,3.436426117,0
霞山遺稿,徐天洙,1852,1911,1881,0,5.882352941,4.812834225,87.70053476,1.604278075,0,0
枕山文集,李世鋼,1846,1917,1881,0,13.87283237,0.578034682,54.33526012,10.40462428,18.49710983,2.312138728
悔窩遺稿,崔在?,1843,1920,1881,0,0.602409639,3.614457831,92.77108434,0.602409639,1.807228916,0.602409639
夷南文集,朴圭煥,1840,1923,1881,0,12.83185841,3.539823009,52.21238938,3.982300885,14.15929204,13.27433628
?宇先生集續,郭鍾錫,1846,1919,1882,0,94.07216495,1.804123711,3.350515464,0,0.773195876,0
?宇先生文集,郭鍾錫,1846,1919,1882,0,39.68590832,8.149405772,22.53820034,2.292020374,11.24787776,16.08658744
普山先生遺稿,奇宇承,1858,1907,1882,0,74.82517483,4.895104895,13.28671329,3.496503497,3.496503497,0
後凋先生文集,高錫魯(錫奎),1842,1922,1882,0,46.42857143,10.71428571,19.3877551,10.20408163,6.12244898,7.142857143
西坡先生文集,柳必永,1841,1924,1882,0,22.64334305,12.73080661,35.37414966,4.178814383,6.705539359,18.36734694
顧堂集,尹兢周,1853,1912,1882,0,10.99656357,4.810996564,78.00687285,3.436426117,1.718213058,1.030927835
竹塢集,盧應祜,1852,1913,1882,0,5.294117647,2.058823529,89.41176471,1.764705882,0.882352941,0.588235294
小溪遺稿,丁泰夏,1850,1915,1882,0,18.69565217,3.043478261,66.52173913,6.086956522,3.913043478,1.739130435
果齋文集,張錫藎,1841,1923,1882,0,8.717948718,9.572649573,46.32478632,2.564102564,16.06837607,16.75213675
竹史集,許在瓚,1847,1918,1882,0,12.76595745,1.418439716,70.92198582,6.382978723,7.092198582,1.418439716
尼谷集,河應魯,1848,1916,1882,0,11.92307692,0.769230769,85.76923077,0.384615385,1.153846154,0
錦坡遺稿,羅允煦,1853,1912,1882,0,0,3.623188406,95.65217391,0,0,0.724637681
晩翠集,全斗運,1844,1921,1882,0,8.759124088,0.729927007,85.40145985,4.379562044,0,0.729927007
貞齋集,徐廷玉,1843,1921,1882,0,12.73291925,13.66459627,57.76397516,4.347826087,7.453416149,4.037267081
潁濱遺稿,金斗三,1844,1921,1882,0,3.812316716,6.744868035,69.79472141,0.879765396,16.71554252,2.052785924
勇菴遺稿,金思禹,1857,1907,1882,0,56.25,2.941176471,33.45588235,3.676470588,3.676470588,0
忍菴遺稿,朴現,1852,1912,1882,0,0.99009901,5.940594059,84.15841584,0.99009901,7.920792079,0
石愚文集,權載斗,1851,1913,1882,0,21.16402116,6.349206349,59.78835979,7.407407407,2.116402116,3.174603175
碧棲遺稿,鄭雲五,1846,1920,1883,0,10.53763441,3.010752688,83.44086022,0.430107527,1.935483871,0.64516129
艮窩文集,崔?翰,1843,1923,1883,0,29.85436893,3.398058252,51.94174757,5.097087379,7.281553398,2.427184466
志齋集,卞應洙,1846,1921,1883,0,31.84357542,3.910614525,59.77653631,0.558659218,2.793296089,1.117318436
三素遺稿,李集魯,1846,1920,1883,0,5.263157895,2.807017544,82.28070175,4.385964912,5.263157895,0
蘭室遺稿,金晩植,1845,1922,1883,0,2.02247191,2.921348315,90.33707865,0.224719101,2.921348315,1.573033708
尤山文集,安宅鎬,1848,1918,1883,0,31.46853147,6.293706294,39.16083916,9.090909091,5.594405594,8.391608392
晦山遺藁,鄭銓基(典基),1847,1920,1883,0,0,0.34965035,97.55244755,0.699300699,0,1.398601399
潁水全集,徐壽錫,1841,1925,1883,0,49.34210526,3.289473684,36.84210526,7.236842105,1.315789474,1.973684211
直庵集,鄭雲五,1846,1920,1883,0,1.652892562,8.26446281,71.07438017,7.438016529,8.26446281,3.305785124
持菴遺稿,金在敬,1841,1926,1883,0,65.0955414,3.821656051,16.17834395,5.605095541,7.388535032,1.910828025
遯軒遺稿,林炳瓚,1851,1916,1883,0,6.930693069,0.660066007,83.82838284,0,8.580858086,0
石愚集,李碩瓘,1846,1921,1883,0,22.52964427,2.766798419,66.79841897,5.533596838,1.976284585,0.395256917
竹坡遺集,鄭憲謨,1852,1914,1883,0,0,0.266666667,99.73333333,0,0,0
壺亭遺稿,魯炳憙,1850,1918,1884,0,26.31578947,1.879699248,67.29323308,1.879699248,1.879699248,0.751879699
碧峰遺稿,金洛進,1859,1909,1884,0,4.285714286,1.428571429,94.28571429,0,0,0
弦窩遺稿,高光善,1845,1924,1884,0,34.43298969,7.422680412,18.1443299,1.030927835,21.03092784,17.93814433
淳菴遺稿,李鐸謨,1857,1911,1884,0,32.8042328,16.4021164,31.21693122,11.64021164,4.232804233,3.703703704
錦里文集,權直熙(一直),1856,1913,1884,0,12.98701299,2.597402597,73.37662338,7.142857143,3.246753247,0.649350649
警庵集,朴英舜,1851,1918,1884,0,27.6119403,5.970149254,52.23880597,11.19402985,2.23880597,0.746268657
洗心軒遺集,李圭命(圭洪),1851,1918,1884,0,22.75449102,7.185628743,46.70658683,11.37724551,8.383233533,3.592814371
蘇山遺稿,安成煥(棟煥),1858,1911,1884,0,36.10108303,3.610108303,55.59566787,0.722021661,2.888086643,1.083032491
東溪遺集,朴璋炫,1861,1907,1884,0,0,0,100,0,0,0
東溪先生文集,安承采(輔淳),1855,1914,1884,0,1.605136437,1.284109149,93.90048154,1.284109149,0.802568218,1.123595506
臨齋遺稿,李基一,1861,1908,1884,0,39.62264151,6.603773585,47.16981132,6.603773585,0,0
?亭集,崔輔烈,1847,1922,1884,0,1.621621622,12.7027027,68.91891892,1.351351351,8.648648649,6.756756757
一軒集,趙昺澤,1855,1914,1884,0,25.82781457,2.317880795,60.59602649,8.278145695,1.324503311,1.655629139
月潭遺稿,河龍杓,1848,1921,1884,0,7.949790795,0.418410042,81.17154812,9.623430962,0.418410042,0.418410042
竹宇遺稿,羅永成,1843,1926,1884,0,24.59016393,0.819672131,61.47540984,9.016393443,4.098360656,0
恒山文集,洪在穆,1846,1922,1884,0,8.66873065,4.953560372,72.13622291,4.643962848,4.953560372,4.643962848
渼江集,朴昇東,1847,1922,1884,0,18.87477314,8.89292196,42.64972777,3.448275862,16.33393829,9.800362976
明岡遺稿,白奉欽,1859,1909,1884,0,7.234042553,2.127659574,84.68085106,1.70212766,2.978723404,1.276595745
晩雲遺稿,黃極東,1847,1921,1884,0,9.77443609,7.518796992,72.93233083,5.263157895,4.511278195,0
杞岡文集,李珩基,1860,1909,1884,0,18.27956989,4.301075269,73.65591398,2.688172043,1.075268817,0
稼隱集,朴尙範(悌源),1855,1913,1884,0,21.875,8.125,60.625,6.875,2.5,0
觀齋遺稿,朴載華,1864,1905,1884,0,6.849315068,0,91.78082192,0.684931507,0.684931507,0
碧窩遺稿,金箕赫,1857,1912,1884,0,1.666666667,1.666666667,93.33333333,0,3.333333333,0
柳下聯芳集,宋鎬文,1862,1907,1884,0,26.0960334,7.933194154,59.08141962,3.131524008,2.713987474,1.043841336
受齋文集,宋鎬文,1862,1907,1884,0,21.69811321,11.79245283,65.09433962,0,0.943396226,0.471698113
?田集,沈相龍,1855,1913,1884,0,7.331378299,12.31671554,63.04985337,5.571847507,9.677419355,2.052785924
槐亭集,李昌新,1852,1919,1885,0,0.561797753,5.617977528,85.6741573,0.561797753,7.584269663,0
東山集,曺鳳愚,1852,1918,1885,0,32.0754717,3.144654088,52.83018868,3.773584906,3.773584906,4.402515723
雲庭遺集,張承遠,1853,1917,1885,0,22.60536398,0.766283525,69.348659,4.597701149,1.53256705,1.149425287
藏窩文集,崔性奎,1847,1924,1885,0,24.5398773,3.680981595,55.21472393,11.65644172,4.90797546,0
蘭圃文集,李大馨,1850,1921,1885,0,19.20903955,2.259887006,69.7740113,5.084745763,2.259887006,1.412429379
?齋集,鄭?齋,1854,1917,1885,0,2.166064982,19.49458484,72.20216606,0.36101083,5.054151625,0.722021661
靑蓮齋遺集,權晉奎,1860,1910,1885,0,4.761904762,6.349206349,65.07936508,3.174603175,20.63492063,0
老柏齋遺稿,崔命喜,1858,1912,1885,0,71.69811321,12.26415094,0,0,4.716981132,11.32075472
雲籃集,鄭鳳鉉,1852,1918,1885,0,11.2,14.17142857,52,2.171428571,14.97142857,5.485714286
晩浦文集,趙周源,1851,1920,1885,0,6.402439024,2.43902439,81.40243902,6.402439024,1.524390244,1.829268293
春江遺稿,金正燁,1853,1918,1885,0,15.88785047,0.934579439,74.76635514,1.869158879,0,6.542056075
士笑遺藁,愼炳朝,1846,1924,1885,0,0.440528634,0.146842878,98.6784141,0.734214391,0,0
淸蓮齋遺集,權晉奎,1860,1910,1885,0,4.761904762,7.142857143,64.28571429,3.174603175,20.63492063,0
隱巖遺稿,具然敞,1847,1923,1885,0,0,1.840490798,90.18404908,0,3.680981595,4.294478528
桂陽遺稿,李?,1842,1928,1885,0,21.54882155,10.1010101,54.20875421,0,10.1010101,4.04040404
月洲存稿,朴鍾完,1857,1916,1886,0,0,3.773584906,96.22641509,0,0,0
松岡集,金振玉,1863,1909,1886,0,51.87165775,2.139037433,38.5026738,5.347593583,0,2.139037433
雪峰文集,尹宅逵,1845,1928,1886,0,8.280254777,1.910828025,82.48407643,4.140127389,1.27388535,1.910828025
溪齋集,鄭濟鎔,1865,1907,1886,0,17.14285714,3.714285714,72,3.428571429,2.285714286,1.428571429
晩圃文集,吳學鍵,1844,1928,1886,0,15.88785047,2.336448598,67.75700935,9.813084112,1.869158879,2.336448598
近庵遺集,朴廷鎬,1862,1911,1886,0,17.10037175,2.602230483,69.51672862,4.460966543,4.832713755,1.486988848
綺園文集,黃贊周,1848,1924,1886,0,9.939148073,2.028397566,82.55578093,2.839756592,2.231237323,0.405679513
雲溪集,崔正模,1858,1915,1886,0,14.78873239,0.704225352,73.23943662,4.929577465,2.112676056,4.225352113
西川集,趙貞奎,1853,1920,1886,0,15.83333333,4.444444444,62.77777778,6.666666667,6.944444444,3.333333333
約軒文集,河龍濟,1854,1919,1886,0,17.83681214,2.277039848,75.52182163,1.138519924,2.65654649,0.569259962
東旅文集,安昌烈,1847,1925,1886,0,13.2183908,2.107279693,77.5862069,2.681992337,1.53256705,2.873563218
睡軒集,奇慶衍,1848,1924,1886,0,48.25174825,2.097902098,29.37062937,3.496503497,3.496503497,13.28671329
紫陰集,南升喆,1851,1922,1886,0,29.7979798,3.282828283,61.61616162,3.03030303,2.02020202,0.252525253
勤齋遺稿,尹禹炳,1853,1920,1886,0,12.66666667,8,70.66666667,1.333333333,6,1.333333333
常敬軒文集,李能灝,1854,1919,1886,0,39.02439024,3.484320557,48.08362369,2.090592334,5.226480836,2.090592334
春史集,朴容根,1857,1915,1886,0,6.770833333,4.166666667,87.5,0.520833333,0,1.041666667
栗山集,田相武,1851,1924,1887,0,17.96610169,4.06779661,71.86440678,2.711864407,1.016949153,2.372881356
潁溪集,許秉律,1857,1918,1887,0,12.40601504,0.751879699,84.58646617,1.503759398,0,0.751879699
伊山文集,沈相吉,1858,1916,1887,0,16.19937695,0,75.70093458,3.426791277,4.672897196,0
廉窩集,郭徽承,1872,1903,1887,0,20.56737589,1.418439716,67.37588652,0,10.63829787,0
弘窩文集,李斗勳,1856,1918,1887,0,31.90082645,2.479338843,48.42975207,8.429752066,1.487603306,7.272727273
愚堂文集,柳八源,1849,1926,1887,0,13.14741036,1.195219124,80.87649402,3.585657371,1.195219124,0
信菴文集,李準九(齡九),1851,1924,1887,0,22.18934911,4.733727811,57.69230769,3.25443787,5.917159763,6.213017751
愛山文集,琴海圭,1861,1914,1887,0,38.38028169,1.76056338,40.84507042,14.08450704,4.929577465,0
順窩文集,金?植,1859,1916,1887,0,27.77777778,1.851851852,48.14814815,15.74074074,0,6.481481481
强齋文集,崔德煥,1866,1909,1887,0,27.3255814,7.558139535,53.48837209,3.488372093,6.976744186,1.162790698
植齋集,奇宰,1854,1921,1887,0,40.27777778,7.175925926,29.16666667,3.009259259,9.490740741,10.87962963
愚隱集,南錫愚,1847,1927,1887,0,8.461538462,0.769230769,68.46153846,12.30769231,8.461538462,1.538461538
石?文集,金?,1850,1925,1887,0,24.5,5,44,10,2,14.5
醒石遺稿,吳錫泓(錫濤),1857,1918,1887,0,21.32701422,0.947867299,73.45971564,0.473933649,2.843601896,0.947867299
篁溪遺稿,河兢鎬,1846,1928,1887,0,20.36199095,3.619909502,66.96832579,4.977375566,1.357466063,2.714932127
海沙遺稿,"高漢瀅(濟霖, 洽)",1855,1919,1887,0,11.17021277,11.17021277,67.0212766,0.531914894,8.510638298,1.595744681
龍樵遺稿,都殷鎬,1849,1926,1887,0,34.74576271,8.474576271,44.06779661,3.389830508,7.627118644,1.694915254
南谷遺稿,蘇學燮,1856,1919,1887,0,1.714285714,2.571428571,91.71428571,2,1.714285714,0.285714286
持敬齋遺稿,金漢文,1864,1910,1887,0,24.08759124,11.67883212,43.79562044,5.109489051,13.13868613,2.189781022
一菴文集,金容鎬,1853,1923,1888,0,18.97435897,1.282051282,66.66666667,5.897435897,6.666666667,0.512820513
晦堂先生文集,張錫英,1851,1926,1888,0,33.33333333,11.2745098,20.95588235,2.757352941,12.86764706,18.81127451
竹圃遺稿,柳正龍,1853,1923,1888,0,20.73170732,2.43902439,65.85365854,4.268292683,3.048780488,3.658536585
玉硏集,卞龍來,1860,1917,1888,0,14.0625,2.604166667,78.125,0,5.208333333,0
潛齋集,成鍾頀,1850,1927,1888,0,17.9245283,2.830188679,65.09433962,9.433962264,3.773584906,0.943396226
素窩遺稿,朴秀孝(炳孝),1848,1928,1888,0,0,0.561797753,98.31460674,0.561797753,0.561797753,0
木山文集,南相魯,1871,1906,1888,0,44.23076923,2.884615385,42.30769231,2.884615385,1.923076923,5.769230769
素窩文集,南廷燮,1863,1913,1888,0,28.28282828,2.02020202,59.25925926,5.387205387,2.693602694,2.356902357
竹軒集,鄭泰鉉(斗鉉),1858,1919,1888,0,34.01639344,10.24590164,22.13114754,4.098360656,11.47540984,18.03278689
白坡遺稿,李根汶,1846,1931,1888,0,0,0.869565217,99.13043478,0,0,0
梅菴遺稿,尹夏植,1848,1928,1888,0,7.096774194,1.290322581,87.74193548,0.64516129,2.580645161,0.64516129
龍塢集,鄭官源,1857,1920,1888,0,20.80291971,6.569343066,60.2189781,4.744525547,4.744525547,2.919708029
紫南遺稿,李洛榮,1849,1927,1888,0,0,2.654867257,97.34513274,0,0,0
警菴詩集,金錫信,1847,1929,1888,0,0,0.366300366,99.63369963,0,0,0
新溪集,崔源肅,1854,1923,1888,0,16.66666667,1.322751323,80.42328042,1.058201058,0.264550265,0.264550265
希庵遺稿,梁在慶,1859,1918,1888,0,38.14713896,9.809264305,26.97547684,7.356948229,11.71662125,5.994550409
聾隱集,姜時馨,1850,1928,1889,0,3.312302839,0.788643533,91.64037855,2.208201893,1.104100946,0.94637224
錘山文集,權翰模,1856,1923,1889,0,14.50381679,5.089058524,64.1221374,7.37913486,5.597964377,3.307888041
南岡遺稿,玄燦鳳,1861,1918,1889,0,55.73770492,0,37.70491803,6.557377049,0,0
養蒙齋先生文集,金在洛,1858,1920,1889,0,10.6870229,15.26717557,45.03816794,1.526717557,25.95419847,1.526717557
